,date,tweet,user_id,username
43,31-12-2019 18:31,"#DogsOfTheDow (10 highest yields) for 2019 by symbol & yield:

$XOM 5.02%
$IBM 4.87%
$VZ 4.03%
$CVX 3.96%
$PFE 3.91%
$WBA 3.10%
$MMM 3.28%
$CAT 2.80%
$CSCO 2.93%
$KO 2.91%

Will these stocks outperform the market in 2020 as the theory suggest? pic.twitter.com/sniXMjtsLU",1.13884E+18,KRose_TDA
44,31-12-2019 18:26,"$GME making new highs!!!! Soon that 104% of the outstanding shares that are short are going to have to cover 🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀
$SPY $MSFT $AMZN $FB $BRK.B $JPM $GOOG $JNJ $V $PG $XOM $T $BAC $UNH $NVDA $DIS $MA $VZ $INTC $HD $MRK $WMT $FdX $NFLX $C $BA $PEP $NVCN $PYX pic.twitter.com/6pwDaaDb1F",32171776,InvincibleBull
45,31-12-2019 18:25,We calculated 21-day Expected Return of $XOM for you: 1.21%  https://unicornbay.com/t/XOM.US?utm_medium=tweet&utm_campaign=expreturn&utm_source=twitter …,2997788563,1MinuteStock
46,31-12-2019 18:13,"$GME what will happen when 104% of the outstanding shares are trying to cover!? 😱😱😱😱🥳🥳🥳🥳🥳🚀🚀🚀🚀🚀🚀🚀🚀
$SPY $MSFT $AMZN $FB $BRK.B $JPM $GOOG $JNJ $V $PG $XOM $T $BAC $UNH $NVDA $DIS $MA $VZ $INTC $HD $MRK $WMT $FdX $NFLX $C $BA $PEP $TLRY $CRON $NVCN",32171776,InvincibleBull
47,31-12-2019 18:06,BUD MMM XOM,4164738369,jonjensen43
48,31-12-2019 18:02,"With 104% of $GME outstanding shares short & company still buying $121million back the Company if played smart could make the shorts buyout the company at a huge premium 🤔 @GameStop
$SPY $MSFT $AMZN $FB $BRK.B $JPM $GOOG $JNJ $V $PG $XOM $T $BAC $UNH $NVDA $DIS $MA $VZ $INTC",32171776,InvincibleBull
49,31-12-2019 17:54,I’m afraid about XOM payout.. what do you think?,1.18814E+18,andreabrg97
50,31-12-2019 17:53,"$MIK remember how when $7 broke it went to damn near $9. Short squeeze now look at $GME here’s the huge advantage 104% of the outstanding shares are short. Yes more shares are short than exist 

$SPY $MSFT $AMZN $FB $BRK.B $JPM $GOOG $JNJ $V $PG $XOM $T $BAC $UNH $NVDA $DIS $MA",32171776,InvincibleBull
51,31-12-2019 17:52,$XOM The low end of range has been $65-$66... The high end has been $100 at extremes. Also sports a 5% yield down here... Just sayin',18944615,JustinPulitzer
52,31-12-2019 17:45,"Do not forget about the OIL stocks!

Iran got a shitload of that shit, you don't wanna miss out on the opportunity of a lifetime!

Genocide pays!!! 🚀🚀🚀
$MPC $CVX $COP $XOM $PSX $VLO pic.twitter.com/xRaVRYht3M",3838336583,BenjiAndersohn
53,31-12-2019 17:38,"Heading into 2020 my small IRA holds $BABA, 2 emerging funds $DGRE & $EYLD. Energy w/ $XLE & $XOM.",248590003,invest_andrew
54,31-12-2019 17:38,"Btw, Estimated #Earnings Per Share for $XOM is $0.93 it's 1.34% of the current price  https://unicornbay.com/t/XOM.US?utm_medium=tweet&utm_campaign=eps&utm_source=twitter …",2997788563,1MinuteStock
55,31-12-2019 17:35,"$KT Corp. launches roaming event for 2020 New Year

 https://m.stock.naver.com/item/main.nhn#/stocks/030200/news/0004350733/office/014 …
$AAPL $AMZN $BA $CMCSA $FB $GOOG $INTC $MSFT $NFLX $NVDA $S $T $TMUS $TSLA $VZ $WMT $XOM #wallstreet #stockmarket #stocks #valueinvesting #money #finance #investors #investing #KOSPI #NYSE pic.twitter.com/S7ScS0tlvQ",55132970,stickycactusink
56,31-12-2019 17:32,$XOM  http://demo.FinGraphs.com  Pot. pullback in Downtrend LONGERTERM Wly-Dly-Hly combo chart #Exxon #Stocks $XLE pic.twitter.com/xZhx8QwUzx,3834138105,CFingraphs
57,31-12-2019 17:31,"#CL_F #CL $CL_F $CL lod $60.63 w/in FIVE TICKS of our most efficient # for today

$61.45 HOD

Trading can be a GreatRewardingCareer

$BDO $ES $DVN #OPEC $APA $APC #CRUDE $UCO $SPX $RIG $USO #fintwit $ES_F $XOM $MRO $SPY $CHK $CVE #ES_F #ES $OIL $VLO #Energy $COP $GAS #DayTrading pic.twitter.com/sak8Q7fSfk",1359600942,InfinitusCap
